Feature ID	Taxon	Confidence
MJ031-1-barcode30-umi16903bins-ubs-25	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__172606-1; g__Rhodocytophaga; s__	1.0
MJ031-1-barcode30-umi39841bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mobilitalea; s__	1.0
MJ034-1-barcode41-umi23513bins-ubs-6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__; s__	1.0
MJ034-1-barcode34-umi20057bins-ubs-10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Massilia; s__Massilia aurea	1.0
MJ020-1-barcode31-umi78265bins-ubs-5	d__Bacteria; p__Myxococcota_A_437813; c__Polyangia_437813; o__Haliangiales_437813; f__Haliangiaceae_437813; g__; s__	1.0
AB681405	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_A; s__Paenibacillus_A barengoltzii	1.0
MJ030-1-barcode42-umi40732bins-ubs-13	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__SG8-41; g__UBA5216; s__UBA5216 sp902825845	1.0
MJ032-1-barcode26-umi50005bins-ubs-6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caedimonadales; f__; g__; s__	1.0
MJ034-1-barcode33-umi5338bins-ubs-83	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538; s__	1.0
MJ030-1-barcode42-umi51501bins-ubs-9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929731; g__; s__	1.0
G001427875	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_502124; s__Devosia_A_502124 sp001427875	1.0
LN833280	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538; s__Luteolibacter gellanilyticus	1.0
MJ034-1-barcode33-umi21918bins-ubs-8	d__Bacteria; p__Armatimonadota; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__Armatimonas; s__Armatimonas rosea	1.0
MJ033-1-barcode37-umi37197bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Stenotrophomonas_A_615274; s__	1.0
MJ020-1-barcode34-umi13453bins-ubs-28	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__Sedimentibacter hydroxybenzoicus	1.0
MJ034-1-barcode32-umi26399bins-ubs-4	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1547; g__2011-GWC2-44-17; s__	1.0
MH423838	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Frankiaceae; g__Frankia; s__Frankia torreyi	1.0
MJ034-1-barcode37-umi11290bins-ubs-32	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UTPRO1; f__UTPRO1; g__UTPRO1; s__UTPRO1 sp002050235	1.0
MJ032-2-barcode69-umi7755bins-ubs-54	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
MJ034-1-barcode26-umi11843bins-ubs-29	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767; f__B-17BO; g__UBA2475; s__UBA2475 sp002319075	1.0
EU477773	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Anoxybacillaceae; g__Geobacillus; s__Geobacillus thermodenitrificans	1.0
G003990915	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseotalea; s__Chryseotalea sanaruensis	1.0
MJ034-1-barcode33-umi18841bins-ubs-12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquincola; s__Aquincola tertiaricarbonis	1.0
MJ034-1-barcode33-umi25734bins-ubs-5	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__VFKE01; s__VFKE01 sp009885695	1.0
MJ031-1-barcode42-umi20611bins-ubs-19	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flaviaesturariibacter; s__	1.0
RS-GCF-014109805.1-NZ-CP059400.1--2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales_A; f__Legionellaceae_A; g__Legionella_D; s__Legionella_D gormanii	1.0
MJ034-2-barcode59-umi1635bins-ubs-261	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilus; s__Vermiphilus pyriformis	1.0
MJ020-1-barcode44-umi107446bins-ubs-3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
MJ034-1-barcode41-umi13361bins-ubs-24	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Ohtaekwangia; s__	1.0
MJ030-2-barcode58-umi72933bins-ubs-7	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__; s__	1.0
MJ030-1-barcode25-umi41422bins-ubs-12	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__; f__; g__; s__	1.0
G000739615	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Haloferula_776278; s__Haloferula sp000739615	1.0
MJ033-1-barcode36-umi14155bins-ubs-19	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Haloplasmatales_A; f__Haloplasmataceae; g__Haloplasma; s__Haloplasma contractile	1.0
MJ030-2-barcode65-umi16340bins-ubs-36	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__; s__	1.0
GB-GCA-018062585.1-JAGORY010000005.1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria_12420; o__Peribacterales; f__Peribacteraceae; g__SICN01; s__	1.0
HG008901	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Pontibacter_909912; s__Pontibacter deserti	1.0
G001464425	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__TH1-2; g__Terricaulis_486957; s__Terricaulis sp001464425	1.0
RS-GCF-009933465.1-NZ-NAVY01000006.1	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Paceibacterales; f__Staskawiczbacteraceae; g__GWA2-37-10; s__	1.0
G007753455	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Botrimarina; s__Botrimarina mediterranea	1.0
G900117415	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504721; f__Hyphomicrobiaceae; g__Ga0077555; s__Ga0077555 sp900117415	1.0
MH830517	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Cohnella; s__Cohnella faecalis	1.0
RS-GCF-002165145.1-NZ-NFZP01000154.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__Cellulomonas flavigena	1.0
KM260652	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_J_366882; s__Paenibacillus_J_366882 salinicaeni	1.0
MJ030-1-barcode42-umi82292bins-ubs-6	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__VFJQ01; s__VFJQ01 sp009885995	1.0
MJ034-2-barcode65-umi5812bins-ubs-43	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__B-1AR; g__UBA2330; s__UBA2330 sp002344965	1.0
MJ020-1-barcode34-umi38577bins-ubs-11	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flaviaesturariibacter; s__	1.0
X99299	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Xanthomonas_A_614442; s__Xanthomonas_A_614442 translucens	1.0
KC508872	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Bradyrhizobium; s__Bradyrhizobium nanningense	1.0
MJ031-1-barcode42-umi22991bins-ubs-15	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__	1.0
MJ033-1-barcode39-umi18545bins-ubs-14	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__OMJO01; g__OMJO01; s__OMJO01 sp900299395	1.0
MJ031-1-barcode30-umi30984bins-ubs-8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Ohtaekwangia; s__Ohtaekwangia flava	1.0
RS-GCF-014138775.1-NZ-JACJHT010000014.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Bacillaceae_H_289398; g__Priestia; s__Priestia aryabhattai	1.0
AJ227798	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas staleyi	1.0
MJ033-1-barcode47-umi5741bins-ubs-68	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__; s__	1.0
ADUH01000274	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__Asticcacaulis biprosthecium	1.0
AB267718	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__Mucilaginibacter_A pocheonensis	1.0
MJ020-2-barcode52-umi71923bins-ubs-4	d__Bacteria; p__Desulfobacterota_I; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__Desulforhopalus; s__Desulforhopalus sp000961725	1.0
GB-GCA-018826595.1-JAHJYZ010000002.1	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA2103; g__C7867-001; s__	1.0
MJ030-1-barcode42-umi93060bins-ubs-4	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Christensenellaceae; g__; s__	1.0
GU269549	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504721; f__Hyphomicrobiaceae; g__; s__	1.0
MJ034-2-barcode60-umi4735bins-ubs-59	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flavitalea_936101; s__Flavitalea gansuensis	1.0
MJ020-1-barcode44-umi44110bins-ubs-10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Gynurincola; s__	1.0
MJ031-1-barcode30-umi9817bins-ubs-48	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__; g__; s__	1.0
GB-GCA-018062225.1-JAGOSR010000046.1	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5704; f__UBA5704; g__; s__	1.0
MJ033-1-barcode47-umi7665bins-ubs-48	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Terrimonas_941540; s__	1.0
KT906300	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Croceibacterium_484881; s__Croceibacterium soli	1.0
MJ031-1-barcode27-umi26582bins-ubs-13	d__Bacteria; p__Bdellovibrionota_E; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax; s__Bacteriovorax stolpii	1.0
MJ034-1-barcode43-umi7969bins-ubs-52	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767; f__2-12-FULL-35-15; g__2-12-FULL-35-15; s__2-12-FULL-35-15 sp001769385	1.0
RS-GCF-001461705.1-NZ-AUTA01000035.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501059; f__Rhizobiaceae_A_501059; g__Ensifer; s__	1.0
RS-GCF-007896845.1-NZ-VOHS01000096.1--2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Chitinophaga; s__Chitinophaga sp900114995	1.0
MJ030-2-barcode58-umi20580bins-ubs-30	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Berkiellales; f__Berkiellaceae; g__Berkiella_A; s__	1.0
MJ020-1-barcode41-umi4531bins-ubs-67	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylotenera_A_557637; s__Methylotenera_A_557637 versatilis	1.0
MJ034-1-barcode40-umi20604bins-ubs-9	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_470743; o__UBA1018; f__UBA1018; g__GWA1-52-35; s__GWA1-52-35 sp001769805	1.0
MJ033-1-barcode49-umi24763bins-ubs-10	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__; s__	1.0
MJ020-2-barcode70-umi65594bins-ubs-6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Variovorax; s__	1.0
KF683074	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501582; f__Pleomorphomonadaceae; g__Methylobrevis; s__Methylobrevis pamukkalensis	1.0
MJ031-2-barcode61-umi841bins-ubs-335	d__Bacteria; p__Bdellovibrionota_E; c__Bacteriovoracia; o__Bacteriovoracales; f__Peredibacteraceae; g__Peredibacter; s__Peredibacter starrii	1.0
MJ034-1-barcode41-umi24557bins-ubs-5	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia_984204; o__2-01-FULL-59-12; f__2-01-FULL-59-12; g__2-01-FULL-59-12; s__2-01-FULL-59-12 sp001800075	1.0
MJ030-1-barcode25-umi54387bins-ubs-10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__VadinHA17_877549; g__; s__	1.0
MJ009-1-barcode27-umi10385bins-ubs-46	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Anaerovorax; s__Anaerovorax odorimutans	1.0
KY117481	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Crocinitomicaceae; g__Fluviicola; s__Fluviicola kyonggii	1.0
MJ033-1-barcode36-umi38814bins-ubs-4	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
MJ032-1-barcode26-umi55123bins-ubs-5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__; s__	1.0
RS-GCF-016765655.1-NZ-JAETGP010000120.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales_507929; f__Azospirillaceae_507917; g__Skermanella; s__Skermanella mucosa	1.0
MJ030-2-barcode65-umi7447bins-ubs-54	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500; g__Aquicella_A; s__	1.0
MJ034-1-barcode33-umi1381bins-ubs-292	d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__J137; f__J137; g__J137; s__J137 sp003694175	1.0
MJ030-1-barcode42-umi50141bins-ubs-12	d__Bacteria; p__Myxococcota_A_437813; c__Polyangia_437813; o__Haliangiales_437813; f__Haliangiaceae_437813; g__; s__	1.0
MJ032-1-barcode26-umi78703bins-ubs-3	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776285; s__	1.0
MJ031-1-barcode42-umi28862bins-ubs-9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__; s__	1.0
MJ030-1-barcode42-umi82395bins-ubs-5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__; s__	1.0
MJ034-2-barcode60-umi12426bins-ubs-11	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Chitinophaga; s__	1.0
MJ034-1-barcode26-umi23237bins-ubs-7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__; s__	1.0
LN867321	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus_C_375578; s__Rhodococcus_C_375578 antrifimi	1.0
HQ392507	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Tabrizicola_494022; s__Tabrizicola aquatica	1.0
GQ241324	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter_906144; s__Dyadobacter soli	1.0
MJ032-1-barcode26-umi60549bins-ubs-4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	1.0
MJ020-2-barcode70-umi86406bins-ubs-3	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Propionisporales_41694; f__Propionisporaceae_41694; g__Pelosinus; s__	1.0
MJ030-2-barcode58-umi100244bins-ubs-4	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Propionisporales_41694; f__Propionisporaceae_41694; g__Pelosinus; s__	1.0
MJ032-1-barcode26-umi51487bins-ubs-6	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA5946; g__; s__	1.0
G005765165	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__YIM-B00363; g__Paenibacillus_AE; s__Paenibacillus_AE antri	1.0
MJ033-1-barcode36-umi8327bins-ubs-41	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__	1.0
MG913995	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Oceanobacillus; s__Oceanobacillus piezotolerans	1.0
MJ034-1-barcode48-umi1039bins-ubs-365	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__; g__; s__	1.0
MJ034-1-barcode41-umi2763bins-ubs-169	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__1-14-0-10-45-34; g__1-14-0-10-45-34; s__1-14-0-10-45-34 sp002778785	1.0
MJ031-2-barcode61-umi3991bins-ubs-105	d__Bacteria; p__Bdellovibrionota_E; c__Oligoflexia; o__Oligoflexales; f__Bin106; g__Bin106; s__Bin106 sp002238945	1.0
MJ030-2-barcode58-umi76902bins-ubs-8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Pseudoduganella; s__Massilia aquatica	1.0
MJ010-1-barcode29-umi164761bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA1573; s__	1.0
MJ032-1-barcode26-umi75835bins-ubs-3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767; f__2-12-FULL-35-15; g__2-12-FULL-35-15; s__2-12-FULL-35-15 sp001769385	1.0
MJ034-2-barcode65-umi17721bins-ubs-3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__PHOS-HE28; g__PHOS-HE28; s__PHOS-HE28 sp902825795	1.0
MH166741	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 euryhalodurans	1.0
MJ020-2-barcode52-umi47458bins-ubs-9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__; s__	1.0
G001428125	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 sp001428125	1.0
MJ034-1-barcode41-umi16420bins-ubs-18	d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__OLB7; f__OLB7; g__OLB7; s__OLB7 sp001567195	1.0
KU505213	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niabella; s__Niabella hibiscisoli	1.0
MJ033-1-barcode47-umi6674bins-ubs-54	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__2013-40CM-41-45; g__2013-40CM-41-45; s__2013-40CM-41-45 sp002215675	1.0
RS-GCF-002355115.1-NZ-NWSO01000050.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501058; f__Rhizobiaceae_A_501058; g__Rhizobium_A_501058; s__Rhizobium_A_501058 chutanense	1.0
MJ030-1-barcode25-umi101880bins-ubs-3	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Haliangiales_463188; f__Haliangiaceae_463188; g__Haliangium_463188; s__Haliangium ochraceum	1.0
GB-GCA-002159075.1-LZRT01000049.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Anoxybacillaceae; g__; s__	1.0
MJ030-1-barcode25-umi50663bins-ubs-9	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mobilitalea; s__	1.0
KX066866	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Massilia; s__Massilia neuiana	1.0
MJ031-1-barcode28-umi1724bins-ubs-192	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__; s__	1.0
RS-GCF-003609835.1-NZ-AP017898.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__	1.0
MJ020-2-barcode70-umi40355bins-ubs-11	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Vallitaleaceae_A_116062; g__; s__	1.0
RS-GCF-019075875.1-NZ-JAHOOZ010000001.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium_485350; s__Novosphingobium ovatum	1.0
MJ030-2-barcode59-umi39453bins-ubs-19	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1547; g__UBA1547; s__	1.0
MJ030-1-barcode42-umi74446bins-ubs-9	d__Bacteria; p__Cyanobacteria; c__Sericytochromatia; o__UBA7694; f__UBA7694; g__GCA-2770975; s__	1.0
MJ030-1-barcode42-umi96775bins-ubs-4	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__SbA1; g__Sulfotelmatobacter; s__Sulfotelmatobacter sp003166855	1.0
HM037365	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Sphaerisporangium_394618; s__Sphaerisporangium krabiense	1.0
G001781415	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA918; g__OLB19; s__OLB19 sp001781415	1.0
EF363713	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas lenta	1.0
RS-GCF-014655855.1-NZ-BNBN01000062.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_G_399870; s__Streptomyces_G_399870 candidus	1.0
GU138377	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium ginsenosidimutans	1.0
MJ030-1-barcode25-umi16704bins-ubs-29	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Haloplasmatales_A; f__Turicibacteraceae; g__Turicibacter; s__	1.0
GB-GCA-002413385.1-DHWW01000302.1	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae; g__Granulicella_A_416614; s__Granulicella_A_416614 paludicola	1.0
MJ033-1-barcode39-umi29683bins-ubs-7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__OLB9; s__OLB9 sp001567255	1.0
MJ020-1-barcode35-umi74275bins-ubs-5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Pseudoduganella; s__Massilia aquatica	1.0
