OTU_ID	HaZm1	HaZm2	HaZm3	HaZm4	HaZm5	HaZm6	HaZm7	HaZm8	HaZm9	HaZm10	ZmGm1	ZmGm2	ZmGm3	ZmGm4	ZmGm5	ZmGm6	ZmGm7	ZmGm8	ZmGm9	ZmGm10	TaGm1	TaGm2	TaGm3	TaGm4	TaGm5	TaGm6	TaGm7	TaGm8	TaGm9	TaGm10	ZmZm1	ZmZm2	ZmZm3	ZmZm4	ZmZm5	ZmZm6	ZmZm7	ZmZm8	ZmZm9	ZmZm10	GmZm1	GmZm2	GmZm3	GmZm4	GmZm5	GmZm6	GmZm7	GmZm8	GmZm9	GmZm10	GmGm1	GmGm2	GmGm3	GmGm4	GmGm5	GmGm6	GmGm7	GmGm8	GmGm9	GmGm10	PsZm1	PsZm2	PsZm3	PsZm4	PsZm5	PsZm6	PsZm7	PsZm8	PsZm9	PsZm10	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
OTU_607	0	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	25	0	19	11	0	0	0	2	0	0	0	0	7	0	0	3	0	4	0	0	0	0	0	3	1	1	0	1	2	0	0	0	0	26	0	0	0	11	0	0	0	0	0	0	0	Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae	Glomeraceae	9	Symbiotroph	Arbuscular Mycorrhizal	Microfungus	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_631	12	8	0	9	2	8	1	0	7	0	0	4	4	0	0	0	0	0	7	2	1	0	0	0	0	13	0	1	0	5	0	0	0	5	0	2	0	0	0	0	12	0	5	1	0	0	0	0	0	5	0	0	2	11	0	0	1	4	0	0	0	0	0	0	3	0	0	0	0	0	Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_rosae	Alternaria	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Possible	NULL	b'Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
OTU_643	0	0	3	0	0	0	6	5	6	0	0	0	2	2	0	0	8	1	2	0	0	2	0	0	1	0	0	0	7	0	0	3	0	0	0	0	0	1	0	1	3	0	3	2	0	3	6	1	7	5	2	18	1	0	0	0	1	0	0	4	0	0	7	2	0	1	6	6	7	0	Fungi,Glomeromycota	Glomeromycota	3	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_624	4	0	2	6	0	11	4	9	0	3	0	0	0	3	0	0	0	0	16	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	7	4	0	0	0	1	0	1	0	5	11	2	1	2	3	4	2	0	3	3	0	0	0	2	0	0	0	6	0	0	0	12	1	0	Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae	Glomeraceae	9	Symbiotroph	Arbuscular Mycorrhizal	Microfungus	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_639	0	2	1	0	0	0	0	0	0	1	0	0	5	2	6	0	0	6	10	5	6	0	0	0	0	0	0	4	0	2	7	0	2	4	0	0	0	0	0	2	0	0	3	3	0	21	2	1	1	3	0	0	1	5	2	2	0	0	3	5	1	2	0	0	7	5	0	1	0	1	Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora	Lecythophora	13	Symbiotroph	Endophyte	NULL	NULL	Highly Probable	Dark Septate Endophyte, known from plant roots.	b'Taylor DL, et al. 2014. Ecological Monographs 84:3-20 ((https://esajournals.onlinelibrary.wiley.com/doi/10.1890/12-1693.1))'
OTU_695	0	0	0	1	0	0	6	0	0	0	0	0	2	27	0	0	0	0	1	7	0	0	0	4	0	2	2	8	7	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	1	0	10	7	0	1	1	0	1	0	0	0	1	4	3	2	9	1	0	0	12	2	0	3	Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus	Claroideoglomus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
OTU_710	3	0	5	0	0	0	0	1	17	0	4	0	2	10	0	3	0	0	6	0	2	0	1	3	0	5	7	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	2	3	0	0	0	0	8	8	0	0	0	0	0	0	0	13	0	1	0	0	0	0	13	Fungi,Glomeromycota	Glomeromycota	3	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_754	0	2	0	0	1	5	0	0	0	1	0	5	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	2	0	3	6	0	0	4	0	6	0	0	0	0	0	0	24	0	0	0	0	0	6	0	2	0	0	0	2	9	0	3	0	0	0	0	35	0	6	0	7	Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_aotearoae	Penicillium	13	Pathotroph-Saprotroph	Dung Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	b'Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
OTU_655	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	6	10	11	1	5	0	0	0	0	0	3	0	0	1	0	0	0	0	7	0	0	2	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	7	Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_chimonanthi	Periconia	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Possible	Dark Septate Endophyte, known from plant roots (Mandyam et al. 2010); Endophyte Host - Asteraceae, Musaceae (Costa et al. 2012)	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Mandyam K, et al. 2012. Mycorrhiza 22:109-119 ((https://doi.org/10.1007/s00572-011-0386-y)); Knapp DG, et al. 2012. PLOS ONE 7:e32570 (( https://doi.org/10.1371/journal.pone.0032570)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
OTU_620	0	2	0	0	4	0	5	0	0	1	2	0	5	0	1	12	5	9	3	3	6	0	0	6	4	1	5	1	0	0	0	0	0	0	2	0	1	0	3	0	2	0	0	0	0	0	2	1	0	0	1	2	0	1	1	2	0	2	0	4	4	1	5	10	1	2	0	3	6	1	Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus	Aspergillus	13	 Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Saprotroph-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	NULL	b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
OTU_770	0	1	1	0	5	0	0	0	0	3	0	0	9	0	6	5	0	0	0	2	3	5	9	0	2	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	9	5	0	11	0	1	2	1	0	11	0	0	1	4	0	2	1	6	0	7	6	3	0	0	0	0	6	1	Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium	Penicillium	13	Pathotroph-Saprotroph	Dung Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	b'Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
OTU_877	0	4	2	10	0	0	0	0	0	0	0	21	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	12	0	0	0	8	0	0	0	0	6	5	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	2	4	0	0	0	15	0	6	0	Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita	Serendipita	13	Symbiotroph	Orchid Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); Wei\xc3\x9f M, et al. 2016. New Phytologist 211:20-40 ((https://doi.org/10.1111/nph.13977))'
OTU_680	3	0	2	2	0	6	0	0	0	5	5	0	5	4	0	0	4	5	0	9	0	0	0	2	1	0	7	0	0	0	1	0	12	0	0	0	0	4	0	0	14	0	0	0	0	6	0	0	0	3	0	7	0	0	0	0	0	0	0	1	2	0	5	1	0	2	4	0	6	0	Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus_rubicundus	Phallus	13	Saprotroph	Litter Saprotroph-Soil Saprotroph-Wood Saprotroph	Phalloid	White Rot	Probable	Common name - stinkhorn; Saprobic, on soil or decaying wood, with spores dispersed by insects that are attracted to the fruit bodies by their distictive foetid smell (Cannon & Kirk 2007)	b'Dix NJ, Cairney JWG. 1985. Transactions of the British Mycological Society 85:514-520 ((https://doi.org/10.1016/S0007-1536(85)80049-8)); Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
OTU_805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	49	0	0	0	0	0	0	4	3	0	0	0	11	0	0	3	0	42	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae	Orbiliaceae	9	Saprotroph	Wood Saprotroph	Microfungus	NULL	Probable	Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
OTU_3814	0	0	7	0	0	15	10	0	5	0	0	0	0	15	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	2	21	15	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus	Glomus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_663	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	56	13	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	1	Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia	Auricularia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
OTU_2838	2	4	7	1	1	9	6	2	1	0	0	0	0	2	2	4	0	0	13	2	4	0	0	8	2	0	0	0	0	0	0	4	0	0	1	0	6	3	0	0	4	0	0	6	4	0	0	0	0	5	1	0	0	0	0	4	0	1	2	0	2	0	0	0	0	0	3	4	0	2	Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia	Glomeraceae	9	Symbiotroph	Arbuscular Mycorrhizal	Microfungus	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_629	0	2	3	0	0	15	10	0	0	2	0	0	0	0	4	0	3	1	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	9	3	6	0	0	1	0	4	0	14	6	7	5	4	1	0	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae	Glomeraceae	9	Symbiotroph	Arbuscular Mycorrhizal	Microfungus	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_670	8	2	7	0	0	0	0	6	0	1	0	0	4	4	7	9	0	0	2	4	2	1	1	4	0	0	1	3	3	1	4	3	1	3	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	4	0	0	3	5	0	3	3	0	6	0	0	0	0	0	6	0	Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_turrialbense	Trichoderma	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Probable	Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)	b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
OTU_684	0	0	0	3	2	12	0	5	0	0	1	0	1	2	0	0	0	2	1	11	0	1	0	5	0	2	0	0	0	8	0	2	0	0	0	0	0	2	0	5	0	0	0	0	3	0	0	0	2	0	7	0	0	0	5	0	0	0	3	10	0	0	0	0	6	4	4	2	6	2	Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Agaricoid	NULL	Possible	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'
OTU_729	4	0	0	0	0	3	0	0	0	0	5	0	0	3	0	0	4	0	7	4	0	2	10	0	0	0	4	0	9	3	4	0	0	0	0	0	0	7	0	2	6	0	7	0	3	0	0	1	10	0	0	1	1	0	0	0	1	3	2	5	0	1	3	0	0	2	0	0	0	2	Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Aaosphaeria,Aaosphaeria_arxii	Aaosphaeria	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
OTU_795	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	3	4	2	9	2	0	1	4	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	6	6	0	7	3	0	0	0	0	0	0	0	1	5	0	3	0	0	9	0	9	0	2	0	21	0	7	3	Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Acaulium,Acaulium_retardatum	Acaulium	13	Pathotroph	Animal Pathogen	Microfungus	NULL	Probable	Pathogenic to humans	b'Sandoval-Denis M, et al. 2016. Studies in Mycology 83:193-233 ((http://doi.org/10.1016/j.simyco.2016.07.002))'
OTU_3026	6	1	3	0	0	1	3	0	4	1	2	0	0	3	0	0	2	0	2	0	0	0	2	0	8	0	0	0	7	0	1	0	0	0	0	1	9	0	0	0	5	0	2	7	3	5	1	2	0	24	0	0	0	0	5	1	0	1	3	0	0	0	0	0	0	0	0	0	1	1	Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus	Glomus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_662	0	0	0	0	0	3	13	0	0	0	4	0	0	0	8	0	0	0	4	5	0	0	0	3	4	1	0	0	0	6	5	0	7	0	2	0	0	0	0	4	21	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	7	Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Helminthosporium,Helminthosporium_quercinum	Helminthosporium	13	Pathotroph	Fungal Parasite-Plant Pathogen	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Samuels GJ. 2007, self-published.'
OTU_694	7	5	0	0	3	0	4	0	0	0	0	0	0	0	5	0	0	0	4	2	4	9	0	0	0	0	0	0	0	0	16	2	3	0	3	0	0	0	3	1	0	0	0	2	0	0	0	1	2	0	0	1	0	1	0	10	0	0	4	2	0	0	0	8	0	6	0	7	0	0	Fungi,Basidiomycota,Agaricomycetes,Agaricales	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	b'Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)'
OTU_809	0	0	0	0	0	0	0	0	0	4	0	0	1	0	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	12	0	35	0	0	0	0	0	1	Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae	Mortierellaceae	9	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Possible	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))'
OTU_876	0	0	0	0	0	0	0	0	0	0	4	0	5	4	5	0	13	0	0	3	3	0	0	1	8	0	2	0	2	16	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	4	0	0	2	0	0	2	0	0	2	11	0	2	3	3	0	0	6	0	0	0	2	4	0	Fungi,Ascomycota,Lecanoromycetes,Ostropales,Graphidaceae,Gomphillus,Gomphillus_calycioides	Gomphillus	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Outline of Ascomycota ((http://www.fieldmuseum.org/myconet))'
OTU_675	0	0	0	0	0	0	0	0	0	0	1	0	0	28	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6	14	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	3	1	1	0	0	0	15	0	0	0	0	0	0	Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_eburnea	Diversispora	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_1000	0	0	7	0	0	0	2	0	0	0	0	0	0	9	0	0	0	4	0	0	2	0	6	0	4	0	0	8	0	8	4	0	3	4	4	0	0	0	7	0	4	1	0	0	0	1	0	0	11	0	0	0	0	0	1	1	1	0	0	2	4	2	0	0	0	0	0	0	9	0	Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia_fragilis	Calvatia	13	Saprotroph	Soil Saprotroph	Gasteroid	NULL	Probable	Common name - puffball	b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
OTU_2145	0	7	12	1	0	0	20	1	1	0	0	0	0	9	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	5	8	10	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	1	10	0	1	Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia	Glomeraceae	9	Symbiotroph	Arbuscular Mycorrhizal	Microfungus	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	5	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	4	3	4	0	0	0	16	0	0	13	0	0	4	0	0	0	0	0	4	0	0	0	0	8	4	0	11	0	9	0	0	0	0	0	Fungi,Basidiomycota,Agaricomycetes,Agaricales	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	b'Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)'
OTU_696	0	0	0	0	5	1	0	5	0	1	0	0	9	1	4	3	3	0	4	2	5	0	0	2	0	0	1	2	0	0	0	0	0	3	0	1	0	5	0	0	2	0	0	0	5	0	5	0	6	3	0	1	0	1	0	0	0	0	0	0	2	0	0	8	9	0	5	0	0	1	Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe	Diaporthe	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Microfungus	NULL	Possible	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
OTU_3451	0	0	0	0	0	0	0	8	0	0	0	0	0	42	0	0	0	0	3	0	0	0	3	0	0	0	1	25	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	1	Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea	Diversispora	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
OTU_716	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	5	12	0	4	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	2	0	8	3	1	3	13	0	0	0	13	7	0	Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium	Myrmecridium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
